Kind,SortScore,MatchType,EditDistance,ScientificName,MatchedName,MatchedCanonical,TaxonId,CurrentName,Synonym,DataSourceId,DataSourceTitle,ClassificationPath,Error
BestMatch,9.41215,Exact,0,Bulbophyllum longisepalum,Bulbophyllum longisepalum Rolfe,Bulbophyllum longisepalum,68RRF,Bulbophyllum longisepalum Rolfe,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Bulbophyllum|Bulbophyllum longisepalum,
BestMatch,9.41215,Exact,0,Bulbophyllum longissimum,Bulbophyllum longissimum (Ridl.) J.J.Sm.,Bulbophyllum longissimum,68S3F,Bulbophyllum longissimum (Ridl.) J.J.Sm.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Bulbophyllum|Bulbophyllum longissimum,
BestMatch,9.41215,Exact,0,Bulbophyllum macranthum,Bulbophyllum macranthum Lindl.,Bulbophyllum macranthum,NRBH,Bulbophyllum macranthum Lindl.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Bulbophyllum|Bulbophyllum macranthum,
BestMatch,9.41215,Exact,0,Bulbophyllum macrocoleum,Bulbophyllum macrocoleum Seidenf.,Bulbophyllum macrocoleum,NRBN,Bulbophyllum macrocoleum Seidenf.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Bulbophyllum|Bulbophyllum macrocoleum,
BestMatch,9.41215,Exact,0,Bulbophyllum maxillare,Bulbophyllum maxillare (Lindl.) Rchb.f.,Bulbophyllum maxillare,68RRK,Bulbophyllum maxillare (Lindl.) Rchb.f.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Bulbophyllum|Bulbophyllum maxillare,
BestMatch,9.41215,Exact,0,Bulbophyllum maximum,Bulbophyllum maximum (Lindl.) Rchb.f.,Bulbophyllum maximum,NRCW,Bulbophyllum maximum (Lindl.) Rchb.f.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Bulbophyllum|Bulbophyllum maximum,
BestMatch,9.41215,Exact,0,Bulbophyllum mearnsii,Bulbophyllum mearnsii Ames,Bulbophyllum mearnsii,NRCY,Bulbophyllum mearnsii Ames,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Bulbophyllum|Bulbophyllum mearnsii,
BestMatch,9.41215,Exact,0,Bulbophyllum medusae,Bulbophyllum medusae (Lindl.) Rchb.f.,Bulbophyllum medusae,NRD3,Bulbophyllum medusae (Lindl.) Rchb.f.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Bulbophyllum|Bulbophyllum medusae,
BestMatch,9.41180,Exact,0,Bulbophyllum miniatum,Bulbophyllum miniatum F.W.Moore,Bulbophyllum miniatum,7SY3B,Bulbophyllum saltatorium var. albociliatum (Finet) J.J.Verm.,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Bulbophyllum|Bulbophyllum saltatorium|Bulbophyllum saltatorium albociliatum,
BestMatch,9.41215,Exact,0,Bulbophyllum moniliforme,Bulbophyllum moniliforme C.S.P.Parish & Rchb.f.,Bulbophyllum moniliforme,5WS3P,Bulbophyllum moniliforme C.S.P.Parish & Rchb.f.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Bulbophyllum|Bulbophyllum moniliforme,
BestMatch,9.41215,Exact,0,Bulbophyllum morphologorum,Bulbophyllum morphologorum Kraenzl.,Bulbophyllum morphologorum,NRF6,Bulbophyllum morphologorum Kraenzl.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Bulbophyllum|Bulbophyllum morphologorum,
BestMatch,9.41215,Exact,0,Bulbophyllum nitens,Bulbophyllum nitens Jum. & H.Perrier,Bulbophyllum nitens,NRH4,Bulbophyllum nitens Jum. & H.Perrier,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Bulbophyllum|Bulbophyllum nitens,
BestMatch,9.41215,Exact,0,Bulbophyllum nymphopolitanum,Bulbophyllum nymphopolitanum Kraenzl.,Bulbophyllum nymphopolitanum,NRHJ,Bulbophyllum nymphopolitanum Kraenzl.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Bulbophyllum|Bulbophyllum nymphopolitanum,
BestMatch,9.41215,Exact,0,Bulbophyllum orbiculare,Bulbophyllum orbiculare J.J.Sm.,Bulbophyllum orbiculare,NRJQ,Bulbophyllum orbiculare J.J.Sm.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Bulbophyllum|Bulbophyllum orbiculare,
BestMatch,9.41215,Exact,0,Bulbophyllum orthosepalum,Bulbophyllum orthosepalum J.J.Verm.,Bulbophyllum orthosepalum,NRK9,Bulbophyllum orthosepalum J.J.Verm.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Bulbophyllum|Bulbophyllum orthosepalum,
BestMatch,9.41215,Exact,0,Bulbophyllum papulosum,Bulbophyllum papulosum Garay,Bulbophyllum papulosum,68RSV,Bulbophyllum papulosum Garay,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Bulbophyllum|Bulbophyllum papulosum,
BestMatch,9.41215,Exact,0,Bulbophyllum phalaenopsis,Bulbophyllum phalaenopsis J.J.Sm.,Bulbophyllum phalaenopsis,NRN4,Bulbophyllum phalaenopsis J.J.Sm.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Bulbophyllum|Bulbophyllum phalaenopsis,
BestMatch,9.41215,Exact,0,Bulbophyllum physometrum,"Bulbophyllum physometrum J.J.Verm., Suksathan & Watthana",Bulbophyllum physometrum,8WRX6,"Bulbophyllum physometrum J.J.Verm., Suksathan & Watthana",false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Bulbophyllum|Bulbophyllum physometrum,
BestMatch,9.41215,Exact,0,Bulbophyllum pictum,Bulbophyllum pictum C.S.P.Parish & Rchb.f.,Bulbophyllum pictum,NRNB,Bulbophyllum pictum C.S.P.Parish & Rchb.f.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Bulbophyllum|Bulbophyllum pictum,
BestMatch,9.41215,Exact,0,Bulbophyllum pingtungense,Bulbophyllum pingtungense S.S.Ying & S.C.Chen,Bulbophyllum pingtungense,NRNM,Bulbophyllum pingtungense S.S.Ying & S.C.Chen,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Bulbophyllum|Bulbophyllum pingtungense,
BestMatch,9.41215,Exact,0,Bulbophyllum pinicola,Bulbophyllum pinicola Gagnep.,Bulbophyllum pinicola,NRNN,Bulbophyllum pinicola Gagnep.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Bulbophyllum|Bulbophyllum pinicola,
BestMatch,9.41215,Exact,0,Bulbophyllum plumatum,Bulbophyllum plumatum Ames,Bulbophyllum plumatum,NRP8,Bulbophyllum plumatum Ames,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Bulbophyllum|Bulbophyllum plumatum,
BestMatch,9.41215,Exact,0,Bulbophyllum protractum,Bulbophyllum protractum Hook.f.,Bulbophyllum protractum,NRQ3,Bulbophyllum protractum Hook.f.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Bulbophyllum|Bulbophyllum protractum,
BestMatch,9.41180,Exact,0,Bulbophyllum pulchellum,Bulbophyllum pulchellum Ridl.,Bulbophyllum pulchellum,7SY8W,Bulbophyllum trigonopus (Rchb.f.) P.T.Ong,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Bulbophyllum|Bulbophyllum trigonopus,
